mac,method,num_detections,num_decided,num_transitions,first_decision_index,agree_rate_vs_final,accuracy,num_true_movements,num_missed_movements,missed_movement_rate,num_confirmed_after_transition,num_premature_before_transition,num_premature_without_confirmation,num_false_movements,false_movements_per_hour,latency_median_sec,latency_p95_sec,latency_iqr_sec,latency_min_sec,latency_max_sec,pct_time_unknown_or_transition
c3:00:00:13:3b:b7,baseline,48,48,46,0,0.3617021276595745,0.3695652173913043,0,0,,0,0,0,29,1631.25,,,,,,0.0
c3:00:00:13:3b:b7,median,48,48,6,0,0.9361702127659575,0.9347826086956522,0,0,,0,0,0,3,168.75,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis,48,48,6,0,0.9361702127659575,0.9347826086956522,0,0,,0,0,0,3,168.75,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis_persistence,48,47,0,1,1.0,1.0,0,0,,0,0,0,0,0.0,,,,,,2.083333333333333
