mac,method,num_detections,num_decided,num_transitions,first_decision_index,agree_rate_vs_final,accuracy,num_true_movements,num_missed_movements,missed_movement_rate,num_confirmed_after_transition,num_premature_before_transition,num_premature_without_confirmation,num_false_movements,false_movements_per_hour,latency_median_sec,latency_p95_sec,latency_iqr_sec,latency_min_sec,latency_max_sec,pct_time_unknown_or_transition
c3:00:00:13:3b:b7,baseline,53,53,52,0,0.2692307692307692,0.3076923076923077,0,0,,0,0,0,36,1993.846153846154,,,,,,0.0
c3:00:00:13:3b:b7,median,53,53,4,0,0.9230769230769231,0.9230769230769231,0,0,,0,0,0,2,110.76923076923077,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis,53,53,4,0,0.9230769230769231,0.9230769230769231,0,0,,0,0,0,2,110.76923076923077,,,,,,0.0
c3:00:00:13:3b:b7,median_hysteresis_persistence,53,52,4,1,1.0,0.9230769230769231,0,0,,0,0,0,2,110.76923076923077,,,,,,1.8867924528301887
